"","Date","XIC","XFN"
"58","2001-06-21",0.00812136403627339,0.00903289815468056
"59","2001-06-22",0.00101061905981648,0.00179737259597168
"60","2001-06-25",-0.00213215424602975,-0.00118911400005661
"61","2001-06-26",-0.0163938716496119,-0.018181872790707
"62","2001-06-27",-0.0103841857966973,-0.0207646925307097
"63","2001-06-28",0.00728104327026369,0.0115475315182374
"64","2001-06-29",0.0184804190543484,0.00738022082925061
"65","2001-07-03",0.00406118017273127,0.0145984461332493
"66","2001-07-04",-0.00101336217894499,0
"67","2001-07-05",-0.00712513268642789,-0.00181319352421494
"68","2001-07-06",-0.0133675572795848,-0.0109483124258127
"69","2001-07-09",0.00516228346377745,0.0073131895769849
"70","2001-07-10",-0.00412766388753316,0.00725894614401823
"71","2001-07-11",-0.0031073639697814,-0.0109096540321314
"72","2001-07-12",0.0164609062797332,0.0109096540321314
"73","2001-07-13",0.00711789025876164,0.00900002801512434
"74","2001-07-16",-0.00711789025876164,0.0035790126600963
"75","2001-07-17",0,0.00711686839305825
"76","2001-07-18",-0.00511503956822046,0
"77","2001-07-19",-0.00514119447386796,-0.0106958810531546
"78","2001-07-20",0.00514119447386796,0.00536266533014662
"79","2001-07-23",0,0.00533321572300793
"80","2001-07-24",-0.00514119447386796,0.00354086300088996
"81","2001-07-25",0.0102562340420884,-0.00531628935492101
"82","2001-07-26",-0.00102060460661124,-0.0089204546991235
"83","2001-07-27",0.00407731469264161,0.00536266533014662
"84","2001-07-30",-0.00101833737438373,0.00355778936897688
"85","2001-07-31",0.00811429961640764,0.00531628935492101
"86","2001-08-01",0.00100997160751715,0.00352669189867338
"87","2001-08-02",0.00503238090955227,0.00876366632500125
"88","2001-08-03",-0.00100517866021499,0.00174336091528593
"89","2001-08-07",0,0.00347900891561181
"90","2001-08-08",-0.0121331360988783,-0.00696849771439423
"91","2001-08-09",0.00507365717568531,0.00696849771439423
"92","2001-08-10",-0.00304121711656502,-0.00347900891561181
"93","2001-08-13",-0.00508915014515066,-0.00699231126786537
"94","2001-08-14",-0.00408968007181687,0
"95","2001-08-15",-0.00616655397027155,-0.00351471597242181
"96","2001-08-16",0.0010303556196698,0.00351471597242181
"97","2001-08-17",-0.0061978305458994,-0.0070414078710952
"98","2001-08-20",0.00207016665836623,0.0140337191389606
"99","2001-08-21",-0.00726564147076125,-0.00699231126786537
"100","2001-08-22",0.0134508371584168,0.00873305246352718
"101","2001-08-23",0.00307866655047939,0.00347283100348328
"102","2001-08-24",0.0122200473335325,0.0103450763477775
"103","2001-08-27",0.00424242137374709,0.0170066630055512
"104","2001-08-28",-0.0164624687072796,-0.0118741859890337
"105","2001-08-29",-0.00823088637006752,-0.00891275100070432
"106","2001-08-30",-0.0103841857966973,-0.00137868131023344
"107","2001-08-31",0.00312708545329632,-0.00518612105335725
"108","2001-09-04",0.00518950489908931,0.00690832169307498
"109","2001-09-05",-0.00311044124130921,0
"110","2001-09-06",-0.00312058065320775,0
"111","2001-09-07",-0.00731867175675527,-0.0121218938922201
"112","2001-09-10",-0.0031527942389733,-0.00174336091528593
"113","2001-09-13",-0.0299166121839531,-0.0319173932231396
"114","2001-09-14",-0.0297217023624987,-0.0404468774854969
"115","2001-09-17",0,0.0130478436823176
"116","2001-09-18",-0.0134981368800966,-0.0111731766791741
"117","2001-09-19",-0.0171337558012774,-0.0265675924552637
"118","2001-09-20",-0.0221321307407196,-0.0312516296903107
"119","2001-09-21",-0.0130415545247675,-0.0160009029504813
"120","2001-09-24",0.0235060138995797,0.0463181441770693
"121","2001-09-25",0.0116418889228049,0.0153548817885947
"122","2001-09-26",-0.00930283716721969,-0.00381678672684949
"123","2001-09-27",-0.00351014590425214,0.00571935542185065
"124","2001-09-28",0.0345653022464001,0.0206970471124177
"125","2001-10-01",-0.00454004764220728,0.00371761236290924
"126","2001-10-02",0.00113663129074815,0
"127","2001-10-03",0.0191338192672106,0.0165598829822957
"128","2001-10-04",0,-0.0110095419868173
"129","2001-10-05",-0.0123389990245588,-0.0167446021663091
"130","2001-10-09",-0.00339140389119263,-0.00753282106485309
"131","2001-10-10",0.0157304029157515,0.00940730443679461
"132","2001-10-11",0.01108688771291,-0.00187448337194152
"133","2001-10-12",-0.00663758649385571,-0.00942518791429459
"134","2001-10-15",-0.00556437913885932,-0.00951456581205234
"135","2001-10-16",0.00888906220890751,0.00191044055586675
"136","2001-10-17",-0.00665984022666977,0.00949649210562709
"137","2001-10-18",-0.0179777848465641,-0.0133208786025025
"138","2001-10-19",0.00226519296224503,0.00191394594100869
"139","2001-10-22",-0.0011319550938651,-0.0193063287199973
"140","2001-10-23",0.00451984070938294,-0.00979398519887997
"141","2001-10-24",-0.00565307857776287,-0.00790468690947521
"142","2001-10-25",-0.00113452355357135,0.011834573857308
"143","2001-10-26",0.0257721486268052,0.00859014152792859
"144","2001-10-29",-0.018984546495471,-0.014489453824799
"145","2001-10-30",-0.0124788180085076,-0.00593526156043755
"146","2001-10-31",0.0113503811903173,0.0157489228879881
"147","2001-11-01",0.00898909951680982,0.0193421319993556
"148","2001-11-02",0.00779920072680329,0.0152101184624276
"149","2001-11-05",0.0143261861766846,0.00751806457686954
"150","2001-11-06",0.0021852164518712,0.0111735603908523
"151","2001-11-07",0.00977742591008668,-0.00743524932376882
"152","2001-11-08",-0.00324908177898542,0
"153","2001-11-09",0.0140021615182429,0.00743524932376882
"154","2001-11-12",0,-0.00371042054537618
"155","2001-11-13",0.0148621665610098,0.0147600766225022
"156","2001-11-14",0.00630233317367113,0.00911544728394698
"157","2001-11-15",-0.0168957899887088,-0.00545900297074042
"158","2001-11-16",0.00742711320787848,-0.00916586503656025
"159","2001-11-19",0.0146909052436477,0.0164378855883081
"160","2001-11-20",-0.00417571454205068,-0.0072720205517478
"161","2001-11-21",-0.0115727728269834,-0.00548896733454773
"162","2001-11-22",0.00947893871416605,0
"163","2001-11-23",0.00104732019205067,0.00183252302134118
"164","2001-11-26",0.0104171834930189,0.0199468425858444
"165","2001-11-27",0.00619830286671608,0
"166","2001-11-28",-0.0197616153601232,-0.0162903982726379
"167","2001-11-29",0.00732606237023159,0.0126927155935292
"168","2001-11-30",-0.00208785499570818,-0.00361010115266214
"169","2001-12-03",-0.00839441154780629,-0.0127390587540737
"170","2001-12-04",0.0146449444506782,0.0145458097537332
"171","2001-12-05",0.0215719801898584,0.0143376809172875
"172","2001-12-06",0,-0.00356519422030499
"173","2001-12-07",0,0.00356519422030499
"174","2001-12-10",-0.0112418916031356,0
"175","2001-12-11",-0.00411938180440474,-0.0125343307642849
"176","2001-12-12",0.00719813910968115,0.014310628729981
"177","2001-12-13",-0.0186151952612721,-0.00712914986153756
"178","2001-12-14",-0.00313626190773419,-0.0107915800211056
"179","2001-12-17",0.0124874607677798,0.0179207298826431
"180","2001-12-18",0.00926399640122644,0.0141105197942868
"181","2001-12-19",-0.00823060575284584,-0.00526784405090264
"182","2001-12-20",-0.0114287730420253,-0.0106189737090803
"183","2001-12-21",0.00936092274424127,-0.00714371101528277
"184","2001-12-24",0.0090068559447527,0.00317019501367932
"185","2001-12-27",0.00617958478888792,0.0160576547725504
"186","2001-12-28",0.00919773168842553,0
"187","2001-12-31",-0.00203701537946799,0.00176968055365934
"188","2002-01-02",-0.00102006584268266,-0.0142364931362808
"189","2002-01-03",0.0182008240639044,0.0138825300288004
"190","2002-01-04",0.00599438212972925,0.00211802566292674
"191","2002-01-07",0.00595798329244324,0.00703010593845788
"192","2002-01-08",-0.0139581826042217,-0.0105638490475635
"193","2002-01-09",-0.00301656644811832,0.00176968055365934
"194","2002-01-10",-0.0080887638256375,-0.00176968055365934
"195","2002-01-11",-0.00508967660809945,-0.00532302201708079
"196","2002-01-14",-0.00922574021439471,-0.00893661347678298
"197","2002-01-15",-0.0010300097589957,0.00358384148485147
"198","2002-01-16",-0.00309825736554692,-0.0107915653256738
"199","2002-01-17",0.00309825736554692,0.00540970456213574
"200","2002-01-18",-0.00309825736554692,0
"201","2002-01-21",-0.00206990142164276,0.00179801927868661
"202","2002-01-22",-0.00832501579187062,0.00179282291124228
"203","2002-01-23",0.0114286892972879,0.00536220190313541
"204","2002-01-24",0.00823037929534554,0.00710461067948609
"205","2002-01-25",0.00408985595981726,-0.00177114786284438
"206","2002-01-28",-0.00614065046627488,-0.00355187415423641
"207","2002-01-29",-0.014478408895751,-0.0125343350618492
"208","2002-01-30",0,-0.00542061318325393
"209","2002-01-31",0.0134510086690174,0.00542061318325393
"210","2002-02-01",0.00818811653569118,0.00896937963000721
"211","2002-02-04",-0.0185188828288547,-0.00716967732362761
"212","2002-02-05",-0.00938994360836642,-0.0108498322462542
"213","2002-02-06",-0.00356968802361401,-0.00729893812650828
"214","2002-02-07",0,0.00365648643799221
"215","2002-02-08",0.00650088148024675,0.00182395654984013
"216","2002-02-11",0.00956957137443681,0.00544801189529664
"217","2002-02-12",-0.0106154504100413,-0.00362951675662071
"218","2002-02-13",0.000209148350837074,0
"219","2002-02-14",-0.00524361050340083,-0.00364245168851607
"220","2002-02-15",-0.0031602557398529,-0.00365648643799221
"221","2002-02-18",0.0031602557398529,0.00911527195232464
"222","2002-02-19",-0.0126990504906019,-0.00545878551433243
"223","2002-02-20",0,-0.00916597387228135
"224","2002-02-21",0,-0.00925062086465878
"225","2002-02-22",0.00106458161682577,0.00371046538372721
"226","2002-02-25",0.0137346657876953,0.0219780977983497
"227","2002-02-26",0.00939989502675109,0.00361738274870049
"228","2002-02-27",0.0113697656923952,0.0107726100645607
"229","2002-02-28",-0.00205768952138619,0.0071168295860784
"230","2002-03-01",0.00922574021439471,0.0140849997261614
"231","2002-03-04",0.0202034504285662,0.0207621662644555
"232","2002-03-05",-0.00300503204294977,0
"233","2002-03-06",0.00998008019298613,0.00512327787091937
"234","2002-03-07",0.00396460851512881,-0.00170457662506829
"235","2002-03-08",-0.00794458675252963,-0.00341870124585109
"236","2002-03-11",0.000996685852431956,-0.00687334274151397
"237","2002-03-12",-0.00499229254752831,-0.00518567871911002
"238","2002-03-13",-0.00703151302293459,0
"239","2002-03-14",0.00402360625868448,0.00518567871911002
"240","2002-03-15",0.00500756845141659,0.0051591953903567
"241","2002-03-18",0.00498261760083474,0.00171414735115727
"242","2002-03-19",0.000993305644495956,0.00852507167007266
"243","2002-03-20",-0.00318230370723449,-0.0068142601080825
"244","2002-03-21",-0.00780118798951279,-0.00342495891314742
"245","2002-03-22",-0.00604198252245314,-0.0051591953903567
"246","2002-03-25",-0.00913295851671947,-0.00518567871911002
"247","2002-03-26",0.00169714830462531,0.00617768593360668
"248","2002-03-27",0.00935583706971022,0.00345473042517286
"249","2002-03-28",0.00806444245030336,0.0136984007635279
"250","2002-04-01",0.00800047242931057,-0.00272500274253185
"251","2002-04-02",-0.00699702607165342,-0.000681579095656026
"252","2002-04-03",-0.0090678888079605,0.00136442512736012
"253","2002-04-04",-0.0111960037357695,-0.00307234490582964
"254","2002-04-05",-0.00102399802634512,0.00851031271028724
"255","2002-04-08",-0.00307886323398621,0.00169345876838722
"256","2002-04-09",-0.00515151421509574,-0.00508926986201708
"257","2002-04-10",0.00823037744908195,0.0202028455284307
"258","2002-04-11",-0.009264183914937,-0.00333846656085512
"259","2002-04-12",0.00206626279299815,0.00167082213152137
"260","2002-04-15",0.00719792112193884,0
"261","2002-04-16",0.00816319093037055,0.00333238242958789
"262","2002-04-17",0.00405681083174403,-0.00333238242958789
"263","2002-04-18",-0.00711046524836179,-0.00703610656575782
"264","2002-04-19",0.0111514367136962,0.0235924314944693
"265","2002-04-22",-0.0101325154674083,-0.00493783127651515
"266","2002-04-23",-0.0122948463238852,-0.0200003983913897
"267","2002-04-24",-0.00309779535109245,-0.00675748526627373
"268","2002-04-25",-0.001034592963846,-0.00851031271028724
"269","2002-04-26",-0.00936053691810668,-0.0137696682314481
"270","2002-04-29",-0.00628920078110884,0.00621940753380046
"271","2002-04-30",0.00837688943109649,0.0130053145024354
"272","2002-05-01",0.00312302789307384,0.00305525890549951
"273","2002-05-02",0.00311458140614329,0
"274","2002-05-03",0,0
"275","2002-05-06",-0.0104170675350257,-0.0170942118571578
"276","2002-05-07",-0.0105267261543682,-0.00518576908457757
"277","2002-05-08",0.0199063460833335,0.0154775880099176
"278","2002-05-09",-0.0020771338000829,-0.00170791977846951
"279","2002-05-10",-0.00939950207592344,0.00170791977846951
"280","2002-05-13",0.00335223053667266,-0.00170791977846951
"281","2002-05-14",0.010197091914296,0.00511450161665739
"282","2002-05-15",0,0
"283","2002-05-16",0.00413238831493845,0
"284","2002-05-17",-0.00309779535109245,-0.0136984007635279
"285","2002-05-21",-0.007264872633298,-0.00345473042517286
"286","2002-05-22",-0.00627020031982872,-0.0086876331229242
"287","2002-05-23",0.0114652410203788,0.0173015131444323
"288","2002-05-24",-0.00728098025138135,0
"289","2002-05-27",-0.00104431769782343,-0.00171685031472757
"290","2002-05-28",-0.00523844168905985,0.00343089191086765
"291","2002-05-29",-0.00526544943237051,0
"292","2002-05-30",0.00105461723279809,0.0119144794330697
"293","2002-05-31",0.00630933081745821,0.00506402649788651
"294","2002-06-03",-0.00947855266901509,-0.00506402649788651
"295","2002-06-04",-0.00530499291083708,-0.0033893921965209
"296","2002-06-05",-0.00213036926938548,-0.00510645950368405
"297","2002-06-06",-0.00749032614973211,-0.00341862773286472
"298","2002-06-07",0,-0.00171404159614008
"299","2002-06-10",0,0.00171404159614008
"300","2002-06-11",-0.0129728906582822,-0.0155318197937382
"301","2002-06-12",-0.00764682531894367,-0.00523030078144937
"302","2002-06-13",-0.00439487103438663,-0.0105443585208658
"303","2002-06-14",-0.00330951801221802,-0.00887402466909926
"304","2002-06-17",0.0142625546608428,0.010637985490624
"305","2002-06-18",0.00108865970470551,-0.00176396082152475
"306","2002-06-19",-0.0109412041392558,-0.00531618084815477
"307","2002-06-20",-0.0055156718266014,-0.00892013743675157
"308","2002-06-21",-0.0167323966813797,-0.0162591755702188
"309","2002-06-24",-0.00119816909224979,-0.00726723734779666
"310","2002-06-25",-0.00340005167996438,0.00183994168106638
"311","2002-06-26",-0.00797631115336994,-0.0073801666618396
"312","2002-06-27",0.00570420401834015,0.0147061231859313
"313","2002-06-28",0.0146816773479046,0.00908292857180615
"314","2002-07-02",-0.0295821222077335,-0.0293602868864173
"315","2002-07-03",0.00690482353492561,0
"316","2002-07-04",0.00571740774939244,0.00557123512867985
"317","2002-07-05",0.0135902326556536,0.0147061231859313
"318","2002-07-08",-0.00563986026514862,-0.0018269263059143
"319","2002-07-09",-0.00909111739356594,-0.00733897189924382
"320","2002-07-10",-0.0184332090063273,-0.0223471869091039
"321","2002-07-11",-0.0128735054459947,-0.00188473585298699
"322","2002-07-12",-0.00353998378297171,-0.0132956447147039
"323","2002-07-15",-0.0142857799637297,-0.00575359543804987
"324","2002-07-16",-0.00240095878837043,-0.00578478278266181
"325","2002-07-17",-0.00240657310166825,0.00386013764947268
"326","2002-07-18",0.0107851539938117,0.00576405127712998
"327","2002-07-19",-0.0351769111299916,-0.0350912985053231
"328","2002-07-22",-0.0275359567131308,-0.016000941779128
"329","2002-07-23",-0.0309306193647005,-0.022426589504392
"330","2002-07-24",0.0334654719035459,0.0264515561199281
"331","2002-07-25",-0.0165920487999955,0
"332","2002-07-26",0.0127871832224822,0.00799932953189297
"333","2002-07-29",0.0288059697517988,0.0313756866168333
"334","2002-07-30",0.00369719335538754,-0.00386850765212365
"335","2002-07-31",0.0134390717389579,0.0153850409222018
"336","2002-08-01",-0.00730768630482315,0
"337","2002-08-02",-0.00982857878952226,-0.00382427574988942
"338","2002-08-06",0.00369719335538754,0.00573057244043351
"339","2002-08-07",-0.00988932659910824,-0.0019062966905441
"340","2002-08-08",0.0221140703112188,0.0151510454022288
"341","2002-08-09",0.0108763931703499,0.0112161800529669
"342","2002-08-12",-0.00723798889587646,-0.0168706978275248
"343","2002-08-13",-0.0134064819597408,-0.00759023093712674
"344","2002-08-14",-0.00245666602684325,-0.00573057244043351
"345","2002-08-15",0.00735296448259404,0.00382427574988942
"346","2002-08-16",0.00365647210972919,0.0019062966905441
"347","2002-08-19",0.00847925438831165,0.0038026123552124
"348","2002-08-20",0.00840877566838949,0.00567664921316702
"349","2002-08-21",-0.0011967234888608,0.00188473585298699
"350","2002-08-22",0.0130871324743971,-0.007561385066154
"351","2002-08-23",-0.02150601964987,-0.00761899550153688
"352","2002-08-26",0.0096156106643337,0.00951430315454282
"353","2002-08-27",-0.0011967234888608,-0.00913226171663184
"354","2002-08-28",-0.0149620444597585,-0.00229623073202001
"355","2002-08-29",-0.0019472097591815,-0.00191756158732947
"356","2002-08-30",0.00969720203941127,0.00574183733721889
"357","2002-09-03",-0.0256584082559432,-0.0231664835638021
"358","2002-09-04",0.00247252391992081,0.00389851735213576
"359","2002-09-05",0,-0.00389851735213576
"360","2002-09-06",0,-0.00195611558339026
"361","2002-09-09",0.00369719335538754,0.00779782904891735
"362","2002-09-10",0.00613138543413472,-0.00389199668843454
"363","2002-09-11",0.0133573055465002,0.0154749294494907
"364","2002-09-12",-0.0133573055465002,-0.0154749294494907
"365","2002-09-13",-0.00613138543413472,-0.00194971677709255
"366","2002-09-16",-0.00616971727530835,0
"367","2002-09-17",-0.00994981313939181,-0.0137667594195696
"368","2002-09-18",-0.0125787671149729,-0.0159685297344367
"369","2002-09-19",-0.019170244373707,-0.0244413328209241
"370","2002-09-20",-0.00777187579994609,-0.00413194881518586
"371","2002-09-23",-0.0106167899305369,-0.0175108224324383
"372","2002-09-24",-0.00132248461413265,-0.0042549929606408
"373","2002-09-25",0.0118347276772768,0.0169128946432495
"374","2002-09-26",0.00261128198551352,0.0145691306298954
"375","2002-09-27",-0.0118036813090789,-0.0145691306298954
"376","2002-09-30",0.0104989811532643,0.0166330332277653
"377","2002-10-01",0.0052079139292549,0.00821390735749228
"378","2002-10-02",-0.0196725615595281,-0.0269450086522525
"379","2002-10-03",-0.0119920590273497,-0.0298519351970801
"380","2002-10-04",-0.0134952765453711,-0.0108822408152605
"381","2002-10-07",-0.0178210904405538,-0.0154362202518386
"382","2002-10-08",0.00551735879718507,0.0241501924613186
"383","2002-10-09",-0.0250711387862885,-0.0153002428878593
"384","2002-10-10",0.0223159840624403,0.0239410972054424
"385","2002-10-11",0.0312316815896789,0.0359052786263163
"386","2002-10-15",0.0444512740248997,0.0485932958558732
"387","2002-10-16",-0.0115754327102653,-0.0139307886417124
"388","2002-10-17",0.0204871400060289,0.0354364448451725
"389","2002-10-18",0.0100880386707463,0.0134494643111764
"390","2002-10-21",0.00375741797824292,0.00190650216326449
"391","2002-10-22",-0.0151135827588309,-0.0246839927573936
"392","2002-10-23",0.00379990683602149,0.0112607656064168
"393","2002-10-24",0.0113136759228094,0
"394","2002-10-25",-0.00125050873843824,0.00385326815128062
"395","2002-10-28",0.00996223599991009,-0.00578600747474467
"396","2002-10-29",-0.0212904923083794,-0.0254660525724046
"397","2002-10-30",0.00630950159983423,0
"398","2002-10-31",-0.0101144001148781,-0.0200411952418198
"399","2002-11-01",-0.00127135101426346,0.0100708029690519
"400","2002-11-04",0.0251272547936237,0.029227839641653
"401","2002-11-05",-0.00497539720585194,-0.0113527337705446
"402","2002-11-06",0.00992599497570246,-0.00394431722939603
"403","2002-11-07",-0.0061924650587597,-0.00793684766668368
"404","2002-11-08",-0.00149130117562346,-0.00199393965915506
"405","2002-11-11",-0.019852654511707,-0.00801606692095724
"406","2002-11-12",0.00884431931175755,0.00200966105370926
"407","2002-11-13",-0.00630950159983423,0
"408","2002-11-14",0.0138283889379773,0.0159371931930867
"409","2002-11-15",0.00993781852922226,0.00787465280154409
"410","2002-11-18",0.00738908453801024,0.00391343953226042
"411","2002-11-19",-0.00491998487942458,0.00389863513136168
"412","2002-11-20",0.00491998487942458,0.00968127455151424
"413","2002-11-21",0.0206442644047602,0.0190834883759741
"414","2002-11-22",-0.00120270949356049,0.0112785932091413
"415","2002-11-25",0.00599913434841048,0.0111532323734291
"416","2002-11-26",-0.0193244713703533,-0.0243236061281216
"417","2002-11-27",0.0205195056546694,0.0150380018486174
"418","2002-11-28",0.00476784138421804,0.0092856042795042
"419","2002-11-29",-0.0107593005233841,-0.0092856042795042
"420","2002-12-02",0.0059914591391661,0.00743425245151363
"421","2002-12-03",0.00714310365611914,-0.00371000232250007
"422","2002-12-04",-0.00833813794043525,-0.00186067905275866
"423","2002-12-05",-0.0108243259055665,-0.0150097923793211
"424","2002-12-06",0.00842898918680857,0.00940732587358939
"425","2002-12-09",-0.012063018030785,-0.000374355617459576
"426","2002-12-10",0.00845922040113245,0.0133988553264406
"427","2002-12-11",0.00480218319360959,0
"428","2002-12-12",0.00358656394357215,0.00552917626911076
"429","2002-12-13",0.0035732628797629,0.0018370418797109
"430","2002-12-16",0.00592769067808918,0.00731249424217628
"431","2002-12-17",-0.0118905663466233,-0.0146787123909979
"432","2002-12-18",-0.0132455986310462,-0.0074220332032493
"433","2002-12-19",-0.00364252470703086,-0.00560246650573171
"434","2002-12-20",0.00606379743251062,0.00373889542947681
"435","2002-12-23",0.0120776654314432,0.0112308874543243
"436","2002-12-24",-0.00481367360133622,0.00185359002877639
"437","2002-12-27",-0.00362515524220552,-0.00930163878711232
"438","2002-12-30",0.00362515524220552,0.0055915877305055
"439","2002-12-31",0.00361254739314298,-0.00186062918857677
"440","2003-01-02",0.0166868398188673,0.00926815161167061
"441","2003-01-03",0.00589240169020488,0.00918261985481661
"442","2003-01-06",0.0151606420655048,0.0145193328340627
"443","2003-01-07",-0.00463993363987014,-0.00180330831718245
"444","2003-01-08",-0.0152321674270643,-0.0145460122171044
"445","2003-01-09",0.00118050424545935,0.00182998770022413
"446","2003-01-10",0.0117228903803579,0.00546967600261938
"447","2003-01-13",0.00116522135061947,0.0036291116602496
"448","2003-01-14",0.00232559393510656,0
"449","2003-01-15",-0.00582439351984765,-0.00763754143665363
"450","2003-01-16",0.00116746981532811,0.00218857321431321
"451","2003-01-17",-0.00937798746744112,-0.00731300887596942
"452","2003-01-20",0.00235216026184704,0
"453","2003-01-21",-0.0118203713342764,-0.00921690178586276
"454","2003-01-22",0.00237547043084696,0.00185087060219069
"455","2003-01-23",0.0059139461474591,0.00184660076429632
"456","2003-01-24",-0.0130568697963538,-0.0205040616118557
"457","2003-01-27",-0.014440594479924,-0.00946091302370511
"458","2003-01-28",0,0
"459","2003-01-29",0.00121147488782736,-0.00380927756364446
"460","2003-01-30",-0.0048539099435887,-0.00191024100012172
"461","2003-01-31",0,0.00951477707663195
"462","2003-02-03",0.0048539099435887,0.00189202355650586
"463","2003-02-04",-0.00363900051008725,-0.00189202355650586
"464","2003-02-05",-0.00609348432797963,-0.00189604742174554
"465","2003-02-06",-0.00736219914337766,-0.00953321534629104
"466","2003-02-07",0.00246036996456866,0
"467","2003-02-10",-0.00616156202867213,-0.00962437860902621
"468","2003-02-11",0.0086149014569441,0.00386090358180069
"469","2003-02-12",-0.00368285070240759,0.00576347502722552
"470","2003-02-13",-0.003696464243788,-0.00383852498363901
"471","2003-02-14",0.00615348035677088,0.0114725292388098
"472","2003-02-17",0.0146168181701689,0.0262675032690738
"473","2003-02-18",0.00362061681168213,-0.00185359002877639
"474","2003-02-19",-0.00604210069164979,-0.0037170902164072
"475","2003-02-20",0.00242148387996766,0.00186062918857677
"476","2003-02-21",0.00241514625006523,0.00371005105660682
"477","2003-02-24",-0.0133576400802724,-0.0149258235027852
"478","2003-02-25",0,0.00562418471567283
"479","2003-02-26",0.00730806561062458,0
"480","2003-02-27",0.00725504503126473,0.0218152415974773
"481","2003-02-28",0.00240707683152608,-0.00256341140580729
"482","2003-03-03",-0.0169701874734154,-0.0136602424611645
"483","2003-03-04",-0.00736219914337766,-0.00372329349955769
"484","2003-03-05",0,-0.00373936619876858
"485","2003-03-06",-0.0123916283005543,-0.0112995340012749
"486","2003-03-07",0.00249050606981638,0.00189202355650586
"487","2003-03-10",-0.00623776500300854,0
"488","2003-03-11",-0.00125277677890923,0
"489","2003-03-12",-0.012610571953948,-0.0114068006331378
"490","2003-03-13",0.0176106076660494,0.0170611983300548
"491","2003-03-14",-0.00249689281466559,0
"492","2003-03-17",0.0173488910797885,0.0186232948692722
"493","2003-03-18",0.00122750483884726,0.00551943041937575
"494","2003-03-19",0.00733503310828909,0.00731300887596942
"495","2003-03-20",0.00364735684229722,0.0090662050763517
"496","2003-03-21",0.010863248070984,0.00540006048881314
"497","2003-03-24",-0.0229201815971862,-0.0163781834855101
"498","2003-03-25",-0.00247278430400133,-0.0055200687112944
"499","2003-03-26",-0.00247774840551895,0.00184326994409778
"500","2003-03-27",-0.00124209728755575,-0.00184326994409778
